SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME, CENSUS2010POP , ESTIMATESBASE2010 , POPESTIMATE2010 , POPESTIMATE2011 , POPESTIMATE2012 , POPESTIMATE2013 , POPESTIMATE2014 , POPESTIMATE2015 , POPESTIMATE2016 , POPESTIMATE2017 
71,34,17,30210,30210,0,1,A,Harrison town,New Jersey,"  13,620.00 ","  13,551.00 ","  13,591.00 ","  13,818.00 ","  13,940.00 ","  14,866.00 ","  15,029.00 ","  15,521.00 ","  16,489.00 ","  17,643.00 "
61,34,17,0,32250,0,0,F,Hoboken city,New Jersey,"  50,005.00 ","  50,006.00 ","  50,100.00 ","  50,989.00 ","  51,981.00 ","  52,948.00 ","  53,509.00 ","  54,033.00 ","  55,044.00 ","  55,131.00 "
71,34,17,32250,32250,0,1,A,Hoboken city,New Jersey,"  50,005.00 ","  50,006.00 ","  50,100.00 ","  50,989.00 ","  51,981.00 ","  52,948.00 ","  53,509.00 ","  54,033.00 ","  55,044.00 ","  55,131.00 "
61,34,17,0,36000,0,0,F,Jersey City city,New Jersey,"  247,597.00 ","  247,636.00 ","  248,639.00 ","  254,094.00 ","  258,703.00 ","  261,109.00 ","  264,009.00 ","  266,286.00 ","  267,446.00 ","  270,753.00 "
71,34,17,36000,36000,0,1,A,Jersey City city,New Jersey,"  247,597.00 ","  247,636.00 ","  248,639.00 ","  254,094.00 ","  258,703.00 ","  261,109.00 ","  264,009.00 ","  266,286.00 ","  267,446.00 ","  270,753.00 "
61,34,17,0,36510,0,0,F,Kearny town,New Jersey,"  40,684.00 ","  40,715.00 ","  40,763.00 ","  41,403.00 ","  41,823.00 ","  42,195.00 ","  42,478.00 ","  42,481.00 ","  42,627.00 ","  42,670.00 "
71,34,17,36510,36510,0,1,A,Kearny town,New Jersey,"  40,684.00 ","  40,715.00 ","  40,763.00 ","  41,403.00 ","  41,823.00 ","  42,195.00 ","  42,478.00 ","  42,481.00 ","  42,627.00 ","  42,670.00 "
61,34,17,0,52470,0,1,A,North Bergen township,New Jersey,"  60,773.00 ","  60,751.00 ","  60,809.00 ","  61,819.00 ","  62,462.00 ","  63,040.00 ","  63,441.00 ","  63,449.00 ","  63,649.00 ","  63,659.00 "
61,34,17,0,66570,0,0,F,Secaucus town,New Jersey,"  16,264.00 ","  16,260.00 ","  16,707.00 ","  16,990.00 ","  18,173.00 ","  18,352.00 ","  18,511.00 ","  19,246.00 ","  20,063.00 ","  20,215.00 "
71,34,17,66570,66570,0,1,A,Secaucus town,New Jersey,"  16,264.00 ","  16,260.00 ","  16,707.00 ","  16,990.00 ","  18,173.00 ","  18,352.00 ","  18,511.00 ","  19,246.00 ","  20,063.00 ","  20,215.00 "
61,34,17,0,74630,0,0,F,Union City city,New Jersey,"  66,455.00 ","  66,439.00 ","  66,508.00 ","  67,736.00 ","  68,505.00 ","  69,250.00 ","  69,680.00 ","  69,680.00 ","  70,167.00 ","  70,387.00 "
71,34,17,74630,74630,0,1,A,Union City city,New Jersey,"  66,455.00 ","  66,439.00 ","  66,508.00 ","  67,736.00 ","  68,505.00 ","  69,250.00 ","  69,680.00 ","  69,680.00 ","  70,167.00 ","  70,387.00 "
61,34,17,0,77930,0,1,A,Weehawken township,New Jersey,"  12,554.00 ","  12,553.00 ","  12,568.00 ","  12,862.00 ","  12,996.00 ","  13,119.00 ","  13,305.00 ","  14,146.00 ","  15,329.00 ","  15,342.00 "
61,34,17,0,79610,0,0,F,West New York town,New Jersey,"  49,708.00 ","  49,706.00 ","  49,897.00 ","  50,747.00 ","  51,371.00 ","  52,041.00 ","  52,597.00 ","  53,773.00 ","  54,014.00 ","  54,227.00 "
71,34,17,79610,79610,0,1,A,West New York town,New Jersey,"  49,708.00 ","  49,706.00 ","  49,897.00 ","  50,747.00 ","  51,371.00 ","  52,041.00 ","  52,597.00 ","  53,773.00 ","  54,014.00 ","  54,227.00 "
50,34,19,0,0,0,0,A,Hunterdon County,New Jersey,"  128,349.00 ","  127,364.00 ","  127,335.00 ","  127,365.00 ","  126,731.00 ","  126,590.00 ","  126,129.00 ","  125,747.00 ","  125,061.00 ","  125,059.00 "
157,34,19,6370,0,0,0,A,Bloomsbury borough,New Jersey,  870.00 ,  874.00 ,  874.00 ,  869.00 ,  863.00 ,  861.00 ,  858.00 ,  853.00 ,  847.00 ,  846.00 
157,34,19,9280,0,0,0,A,Califon borough,New Jersey,"  1,076.00 ","  1,071.00 ","  1,070.00 ","  1,093.00 ","  1,085.00 ","  1,082.00 ","  1,077.00 ","  1,077.00 ","  1,063.00 ","  1,068.00 "
157,34,19,13720,0,0,0,A,Clinton town,New Jersey,"  2,719.00 ","  2,719.00 ","  2,717.00 ","  2,702.00 ","  2,688.00 ","  2,685.00 ","  2,675.00 ","  2,662.00 ","  2,706.00 ","  2,701.00 "
157,34,19,23700,0,0,0,A,Flemington borough,New Jersey,"  4,581.00 ","  4,589.00 ","  4,584.00 ","  4,744.00 ","  4,720.00 ","  4,704.00 ","  4,681.00 ","  4,657.00 ","  4,633.00 ","  4,621.00 "
157,34,19,25350,0,0,0,A,Frenchtown borough,New Jersey,"  1,373.00 ","  1,394.00 ","  1,393.00 ","  1,432.00 ","  1,379.00 ","  1,412.00 ","  1,409.00 ","  1,407.00 ","  1,362.00 ","  1,366.00 "
157,34,19,26550,0,0,0,A,Glen Gardner borough,New Jersey,"  1,704.00 ","  1,973.00 ","  1,974.00 ","  1,964.00 ","  1,953.00 ","  1,948.00 ","  1,940.00 ","  1,935.00 ","  1,925.00 ","  1,924.00 "
157,34,19,29460,0,0,0,A,Hampton borough,New Jersey,"  1,401.00 ","  1,378.00 ","  1,377.00 ","  1,370.00 ","  1,361.00 ","  1,355.00 ","  1,345.00 ","  1,341.00 ","  1,334.00 ","  1,331.00 "
157,34,19,31320,0,0,0,A,High Bridge borough,New Jersey,"  3,648.00 ","  3,645.00 ","  3,643.00 ","  3,623.00 ","  3,601.00 ","  3,589.00 ","  3,577.00 ","  3,560.00 ","  3,553.00 ","  3,542.00 "
157,34,19,38610,0,0,0,A,Lambertville city,New Jersey,"  3,906.00 ","  3,916.00 ","  3,918.00 ","  3,900.00 ","  3,870.00 ","  3,865.00 ","  3,858.00 ","  3,845.00 ","  3,827.00 ","  3,824.00 "
157,34,19,39630,0,0,0,A,Lebanon borough,New Jersey,"  1,358.00 ","  1,358.00 ","  1,365.00 ","  1,608.00 ","  1,701.00 ","  1,694.00 ","  1,690.00 ","  1,674.00 ","  1,669.00 ","  1,669.00 "
157,34,19,46260,0,0,0,A,Milford borough,New Jersey,"  1,233.00 ","  1,228.00 ","  1,227.00 ","  1,218.00 ","  1,213.00 ","  1,209.00 ","  1,205.00 ","  1,202.00 ","  1,193.00 ","  1,189.00 "
157,34,19,70980,0,0,0,A,Stockton borough,New Jersey,  538.00 ,  537.00 ,  537.00 ,  534.00 ,  531.00 ,  529.00 ,  527.00 ,  524.00 ,  521.00 ,  520.00 
157,34,19,99990,0,0,0,F,Balance of Hunterdon County,New Jersey,"  103,942.00 ","  102,682.00 ","  102,656.00 ","  102,308.00 ","  101,766.00 ","  101,657.00 ","  101,287.00 ","  101,010.00 ","  100,428.00 ","  100,458.00 "
61,34,19,0,550,0,1,A,Alexandria township,New Jersey,"  4,938.00 ","  4,898.00 ","  4,895.00 ","  4,883.00 ","  4,860.00 ","  4,849.00 ","  4,838.00 ","  4,825.00 ","  4,801.00 ","  4,805.00 "
61,34,19,0,5650,0,1,A,Bethlehem township,New Jersey,"  3,979.00 ","  4,006.00 ","  4,004.00 ","  3,982.00 ","  3,957.00 ","  3,944.00 ","  3,940.00 ","  3,923.00 ","  3,895.00 ","  3,888.00 "
61,34,19,0,6370,0,0,F,Bloomsbury borough,New Jersey,  870.00 ,  874.00 ,  874.00 ,  869.00 ,  863.00 ,  861.00 ,  858.00 ,  853.00 ,  847.00 ,  846.00 
71,34,19,6370,6370,0,1,A,Bloomsbury borough,New Jersey,  870.00 ,  874.00 ,  874.00 ,  869.00 ,  863.00 ,  861.00 ,  858.00 ,  853.00 ,  847.00 ,  846.00 
61,34,19,0,9280,0,0,F,Califon borough,New Jersey,"  1,076.00 ","  1,071.00 ","  1,070.00 ","  1,093.00 ","  1,085.00 ","  1,082.00 ","  1,077.00 ","  1,077.00 ","  1,063.00 ","  1,068.00 "
71,34,19,9280,9280,0,1,A,Califon borough,New Jersey,"  1,076.00 ","  1,071.00 ","  1,070.00 ","  1,093.00 ","  1,085.00 ","  1,082.00 ","  1,077.00 ","  1,077.00 ","  1,063.00 ","  1,068.00 "
61,34,19,0,13720,0,0,F,Clinton town,New Jersey,"  2,719.00 ","  2,719.00 ","  2,717.00 ","  2,702.00 ","  2,688.00 ","  2,685.00 ","  2,675.00 ","  2,662.00 ","  2,706.00 ","  2,701.00 "
71,34,19,13720,13720,0,1,A,Clinton town,New Jersey,"  2,719.00 ","  2,719.00 ","  2,717.00 ","  2,702.00 ","  2,688.00 ","  2,685.00 ","  2,675.00 ","  2,662.00 ","  2,706.00 ","  2,701.00 "
61,34,19,0,13750,0,1,A,Clinton township,New Jersey,"  13,478.00 ","  13,509.00 ","  13,507.00 ","  13,400.00 ","  13,287.00 ","  13,301.00 ","  13,169.00 ","  13,087.00 ","  12,904.00 ","  12,907.00 "
61,34,19,0,17170,0,1,A,Delaware township,New Jersey,"  4,563.00 ","  4,568.00 ","  4,563.00 ","  4,547.00 ","  4,531.00 ","  4,530.00 ","  4,524.00 ","  4,505.00 ","  4,475.00 ","  4,474.00 "
61,34,19,0,18820,0,1,A,East Amwell township,New Jersey,"  4,013.00 ","  3,999.00 ","  3,997.00 ","  3,982.00 ","  3,967.00 ","  3,954.00 ","  3,940.00 ","  3,920.00 ","  3,921.00 ","  3,925.00 "
61,34,19,0,23700,0,0,F,Flemington borough,New Jersey,"  4,581.00 ","  4,589.00 ","  4,584.00 ","  4,744.00 ","  4,720.00 ","  4,704.00 ","  4,681.00 ","  4,657.00 ","  4,633.00 ","  4,621.00 "
71,34,19,23700,23700,0,1,A,Flemington borough,New Jersey,"  4,581.00 ","  4,589.00 ","  4,584.00 ","  4,744.00 ","  4,720.00 ","  4,704.00 ","  4,681.00 ","  4,657.00 ","  4,633.00 ","  4,621.00 "
61,34,19,0,24870,0,1,A,Franklin township,New Jersey,"  3,195.00 ","  3,194.00 ","  3,190.00 ","  3,276.00 ","  3,255.00 ","  3,251.00 ","  3,225.00 ","  3,233.00 ","  3,229.00 ","  3,232.00 "
61,34,19,0,25350,0,0,F,Frenchtown borough,New Jersey,"  1,373.00 ","  1,394.00 ","  1,393.00 ","  1,432.00 ","  1,379.00 ","  1,412.00 ","  1,409.00 ","  1,407.00 ","  1,362.00 ","  1,366.00 "
71,34,19,25350,25350,0,1,A,Frenchtown borough,New Jersey,"  1,373.00 ","  1,394.00 ","  1,393.00 ","  1,432.00 ","  1,379.00 ","  1,412.00 ","  1,409.00 ","  1,407.00 ","  1,362.00 ","  1,366.00 "
61,34,19,0,26550,0,0,F,Glen Gardner borough,New Jersey,"  1,704.00 ","  1,973.00 ","  1,974.00 ","  1,964.00 ","  1,953.00 ","  1,948.00 ","  1,940.00 ","  1,935.00 ","  1,925.00 ","  1,924.00 "
71,34,19,26550,26550,0,1,A,Glen Gardner borough,New Jersey,"  1,704.00 ","  1,973.00 ","  1,974.00 ","  1,964.00 ","  1,953.00 ","  1,948.00 ","  1,940.00 ","  1,935.00 ","  1,925.00 ","  1,924.00 "
61,34,19,0,29460,0,0,F,Hampton borough,New Jersey,"  1,401.00 ","  1,378.00 ","  1,377.00 ","  1,370.00 ","  1,361.00 ","  1,355.00 ","  1,345.00 ","  1,341.00 ","  1,334.00 ","  1,331.00 "
71,34,19,29460,29460,0,1,A,Hampton borough,New Jersey,"  1,401.00 ","  1,378.00 ","  1,377.00 ","  1,370.00 ","  1,361.00 ","  1,355.00 ","  1,345.00 ","  1,341.00 ","  1,334.00 ","  1,331.00 "
61,34,19,0,31320,0,0,F,High Bridge borough,New Jersey,"  3,648.00 ","  3,645.00 ","  3,643.00 ","  3,623.00 ","  3,601.00 ","  3,589.00 ","  3,577.00 ","  3,560.00 ","  3,553.00 ","  3,542.00 "
71,34,19,31320,31320,0,1,A,High Bridge borough,New Jersey,"  3,648.00 ","  3,645.00 ","  3,643.00 ","  3,623.00 ","  3,601.00 ","  3,589.00 ","  3,577.00 ","  3,560.00 ","  3,553.00 ","  3,542.00 "
61,34,19,0,32460,0,1,A,Holland township,New Jersey,"  5,291.00 ","  5,317.00 ","  5,314.00 ","  5,282.00 ","  5,252.00 ","  5,238.00 ","  5,220.00 ","  5,197.00 ","  5,160.00 ","  5,151.00 "
61,34,19,0,37065,0,1,A,Kingwood township,New Jersey,"  3,845.00 ","  3,830.00 ","  3,828.00 ","  3,829.00 ","  3,812.00 ","  3,807.00 ","  3,778.00 ","  3,779.00 ","  3,759.00 ","  3,752.00 "
61,34,19,0,38610,0,0,F,Lambertville city,New Jersey,"  3,906.00 ","  3,916.00 ","  3,918.00 ","  3,900.00 ","  3,870.00 ","  3,865.00 ","  3,858.00 ","  3,845.00 ","  3,827.00 ","  3,824.00 "
71,34,19,38610,38610,0,1,A,Lambertville city,New Jersey,"  3,906.00 ","  3,916.00 ","  3,918.00 ","  3,900.00 ","  3,870.00 ","  3,865.00 ","  3,858.00 ","  3,845.00 ","  3,827.00 ","  3,824.00 "
61,34,19,0,39630,0,0,F,Lebanon borough,New Jersey,"  1,358.00 ","  1,358.00 ","  1,365.00 ","  1,608.00 ","  1,701.00 ","  1,694.00 ","  1,690.00 ","  1,674.00 ","  1,669.00 ","  1,669.00 "
71,34,19,39630,39630,0,1,A,Lebanon borough,New Jersey,"  1,358.00 ","  1,358.00 ","  1,365.00 ","  1,608.00 ","  1,701.00 ","  1,694.00 ","  1,690.00 ","  1,674.00 ","  1,669.00 ","  1,669.00 "
61,34,19,0,39660,0,1,A,Lebanon township,New Jersey,"  6,588.00 ","  6,331.00 ","  6,325.00 ","  6,261.00 ","  6,223.00 ","  6,191.00 ","  6,172.00 ","  6,149.00 ","  6,111.00 ","  6,101.00 "
61,34,19,0,46260,0,0,F,Milford borough,New Jersey,"  1,233.00 ","  1,228.00 ","  1,227.00 ","  1,218.00 ","  1,213.00 ","  1,209.00 ","  1,205.00 ","  1,202.00 ","  1,193.00 ","  1,189.00 "
71,34,19,46260,46260,0,1,A,Milford borough,New Jersey,"  1,233.00 ","  1,228.00 ","  1,227.00 ","  1,218.00 ","  1,213.00 ","  1,209.00 ","  1,205.00 ","  1,202.00 ","  1,193.00 ","  1,189.00 "
61,34,19,0,61920,0,1,A,Raritan township,New Jersey,"  22,185.00 ","  22,199.00 ","  22,208.00 ","  22,169.00 ","  22,113.00 ","  22,097.00 ","  22,095.00 ","  22,105.00 ","  22,034.00 ","  22,106.00 "
61,34,19,0,62250,0,1,A,Readington township,New Jersey,"  16,126.00 ","  16,123.00 ","  16,119.00 ","  16,064.00 ","  15,988.00 ","  15,994.00 ","  15,957.00 ","  15,959.00 ","  15,928.00 ","  15,963.00 "
61,34,19,0,70980,0,0,F,Stockton borough,New Jersey,  538.00 ,  537.00 ,  537.00 ,  534.00 ,  531.00 ,  529.00 ,  527.00 ,  524.00 ,  521.00 ,  520.00 
71,34,19,70980,70980,0,1,A,Stockton borough,New Jersey,  538.00 ,  537.00 ,  537.00 ,  534.00 ,  531.00 ,  529.00 ,  527.00 ,  524.00 ,  521.00 ,  520.00 
61,34,19,0,72510,0,1,A,Tewksbury township,New Jersey,"  5,993.00 ","  5,974.00 ","  5,976.00 ","  5,951.00 ","  5,914.00 ","  5,908.00 ","  5,903.00 ","  5,877.00 ","  5,852.00 ","  5,844.00 "
61,34,19,0,74420,0,1,A,Union township,New Jersey,"  5,908.00 ","  5,892.00 ","  5,890.00 ","  5,857.00 ","  5,804.00 ","  5,795.00 ","  5,732.00 ","  5,668.00 ","  5,585.00 ","  5,543.00 "
61,34,19,0,78230,0,1,A,West Amwell township,New Jersey,"  3,840.00 ","  2,842.00 ","  2,840.00 ","  2,825.00 ","  2,803.00 ","  2,798.00 ","  2,794.00 ","  2,783.00 ","  2,774.00 ","  2,767.00 "
50,34,21,0,0,0,0,A,Mercer County,New Jersey,"  366,513.00 ","  367,517.00 ","  367,930.00 ","  368,201.00 ","  370,419.00 ","  372,337.00 ","  372,974.00 ","  373,104.00 ","  373,660.00 ","  374,733.00 "
157,34,21,31620,0,0,0,A,Hightstown borough,New Jersey,"  5,494.00 ","  5,509.00 ","  5,521.00 ","  5,533.00 ","  5,545.00 ","  5,565.00 ","  5,564.00 ","  5,542.00 ","  5,542.00 ","  5,384.00 "
157,34,21,33150,0,0,0,A,Hopewell borough,New Jersey,"  1,922.00 ","  1,932.00 ","  1,938.00 ","  1,945.00 ","  1,947.00 ","  1,949.00 ","  1,947.00 ","  1,943.00 ","  1,940.00 ","  1,948.00 "
157,34,21,57600,0,0,0,A,Pennington borough,New Jersey,"  2,585.00 ","  2,571.00 ","  2,578.00 ","  2,580.00 ","  2,585.00 ","  2,593.00 ","  2,594.00 ","  2,589.00 ","  2,587.00 ","  2,589.00 "
157,34,21,60900,0,0,0,A,Princeton,New Jersey,"  12,307.00 ","  28,595.00 ","  28,616.00 ","  28,150.00 ","  29,524.00 ","  29,918.00 ","  29,940.00 ","  30,460.00 ","  31,415.00 ","  31,822.00 "
157,34,21,74000,0,0,0,A,Trenton city,New Jersey,"  84,913.00 ","  84,937.00 ","  85,024.00 ","  85,011.00 ","  85,030.00 ","  85,138.00 ","  84,937.00 ","  84,621.00 ","  84,635.00 ","  84,964.00 "
157,34,21,99990,0,0,0,F,Balance of Mercer County,New Jersey,"  259,292.00 ","  243,973.00 ","  244,253.00 ","  244,982.00 ","  245,788.00 ","  247,174.00 ","  247,992.00 ","  247,949.00 ","  247,541.00 ","  248,026.00 "
61,34,21,0,19780,0,1,A,East Windsor township,New Jersey,"  27,190.00 ","  27,198.00 ","  27,243.00 ","  27,286.00 ","  27,351.00 ","  27,665.00 ","  27,717.00 ","  27,664.00 ","  27,625.00 ","  27,725.00 "
61,34,21,0,22185,0,1,A,Ewing township,New Jersey,"  35,790.00 ","  35,751.00 ","  35,777.00 ","  36,216.00 ","  36,261.00 ","  36,469.00 ","  36,491.00 ","  36,522.00 ","  36,209.00 ","  36,549.00 "
61,34,21,0,29310,0,1,A,Hamilton township,New Jersey,"  88,464.00 ","  88,453.00 ","  88,574.00 ","  88,760.00 ","  88,980.00 ","  89,329.00 ","  89,357.00 ","  89,189.00 ","  89,042.00 ","  89,078.00 "
61,34,21,0,31620,0,0,F,Hightstown borough,New Jersey,"  5,494.00 ","  5,509.00 ","  5,521.00 ","  5,533.00 ","  5,545.00 ","  5,565.00 ","  5,564.00 ","  5,542.00 ","  5,542.00 ","  5,384.00 "
71,34,21,31620,31620,0,1,A,Hightstown borough,New Jersey,"  5,494.00 ","  5,509.00 ","  5,521.00 ","  5,533.00 ","  5,545.00 ","  5,565.00 ","  5,564.00 ","  5,542.00 ","  5,542.00 ","  5,384.00 "
61,34,21,0,33150,0,0,F,Hopewell borough,New Jersey,"  1,922.00 ","  1,932.00 ","  1,938.00 ","  1,945.00 ","  1,947.00 ","  1,949.00 ","  1,947.00 ","  1,943.00 ","  1,940.00 ","  1,948.00 "
71,34,21,33150,33150,0,1,A,Hopewell borough,New Jersey,"  1,922.00 ","  1,932.00 ","  1,938.00 ","  1,945.00 ","  1,947.00 ","  1,949.00 ","  1,947.00 ","  1,943.00 ","  1,940.00 ","  1,948.00 "
61,34,21,0,33180,0,1,A,Hopewell township,New Jersey,"  17,304.00 ","  18,300.00 ","  18,314.00 ","  18,218.00 ","  18,332.00 ","  18,392.00 ","  18,562.00 ","  18,641.00 ","  18,652.00 ","  18,265.00 "
61,34,21,0,39510,0,1,A,Lawrence township,New Jersey,"  33,472.00 ","  33,474.00 ","  33,499.00 ","  33,400.00 ","  33,397.00 ","  33,452.00 ","  33,419.00 ","  33,304.00 ","  33,122.00 ","  33,161.00 "
61,34,21,0,57600,0,0,F,Pennington borough,New Jersey,"  2,585.00 ","  2,571.00 ","  2,578.00 ","  2,580.00 ","  2,585.00 ","  2,593.00 ","  2,594.00 ","  2,589.00 ","  2,587.00 ","  2,589.00 "
71,34,21,57600,57600,0,1,A,Pennington borough,New Jersey,"  2,585.00 ","  2,571.00 ","  2,578.00 ","  2,580.00 ","  2,585.00 ","  2,593.00 ","  2,594.00 ","  2,589.00 ","  2,587.00 ","  2,589.00 "
61,34,21,0,60900,0,0,F,Princeton,New Jersey,"  12,307.00 ","  28,595.00 ","  28,616.00 ","  28,150.00 ","  29,524.00 ","  29,918.00 ","  29,940.00 ","  30,460.00 ","  31,415.00 ","  31,822.00 "
71,34,21,60900,60900,0,1,A,Princeton,New Jersey,"  12,307.00 ","  28,595.00 ","  28,616.00 ","  28,150.00 ","  29,524.00 ","  29,918.00 ","  29,940.00 ","  30,460.00 ","  31,415.00 ","  31,822.00 "
61,34,21,0,63850,0,1,A,Robbinsville township,New Jersey,"  13,642.00 ","  13,644.00 ","  13,663.00 ","  13,779.00 ","  13,953.00 ","  14,029.00 ","  14,126.00 ","  14,204.00 ","  14,479.00 ","  14,757.00 "
61,34,21,0,74000,0,0,F,Trenton city,New Jersey,"  84,913.00 ","  84,937.00 ","  85,024.00 ","  85,011.00 ","  85,030.00 ","  85,138.00 ","  84,937.00 ","  84,621.00 ","  84,635.00 ","  84,964.00 "
71,34,21,74000,74000,0,1,A,Trenton city,New Jersey,"  84,913.00 ","  84,937.00 ","  85,024.00 ","  85,011.00 ","  85,030.00 ","  85,138.00 ","  84,937.00 ","  84,621.00 ","  84,635.00 ","  84,964.00 "
61,34,21,0,80240,0,1,A,West Windsor township,New Jersey,"  27,165.00 ","  27,153.00 ","  27,183.00 ","  27,323.00 ","  27,514.00 ","  27,838.00 ","  28,320.00 ","  28,425.00 ","  28,412.00 ","  28,491.00 "
50,34,23,0,0,0,0,A,Middlesex County,New Jersey,"  809,858.00 ","  809,864.00 ","  811,217.00 ","  817,589.00 ","  824,753.00 ","  829,991.00 ","  835,335.00 ","  838,332.00 ","  839,986.00 ","  842,798.00 "
157,34,23,10750,0,0,0,A,Carteret borough,New Jersey,"  22,844.00 ","  22,845.00 ","  22,874.00 ","  23,666.00 ","  23,874.00 ","  23,951.00 ","  24,065.00 ","  24,094.00 ","  24,072.00 ","  24,084.00 "
157,34,23,18490,0,0,0,A,Dunellen borough,New Jersey,"  7,227.00 ","  7,227.00 ","  7,231.00 ","  7,271.00 ","  7,320.00 ","  7,361.00 ","  7,396.00 ","  7,408.00 ","  7,401.00 ","  7,407.00 "
157,34,23,30840,0,0,0,A,Helmetta borough,New Jersey,"  2,178.00 ","  2,178.00 ","  2,179.00 ","  2,190.00 ","  2,201.00 ","  2,210.00 ","  2,221.00 ","  2,223.00 ","  2,221.00 ","  2,223.00 "
157,34,23,31470,0,0,0,A,Highland Park borough,New Jersey,"  13,982.00 ","  13,982.00 ","  13,992.00 ","  14,056.00 ","  14,217.00 ","  14,267.00 ","  14,335.00 ","  14,301.00 ","  14,247.00 ","  14,164.00 "
157,34,23,34890,0,0,0,A,Jamesburg borough,New Jersey,"  5,915.00 ","  5,900.00 ","  5,903.00 ","  5,931.00 ","  5,972.00 ","  5,990.00 ","  6,018.00 ","  6,034.00 ","  6,062.00 ","  6,068.00 "
157,34,23,45690,0,0,0,A,Metuchen borough,New Jersey,"  13,574.00 ","  13,558.00 ","  13,560.00 ","  13,638.00 ","  13,697.00 ","  13,744.00 ","  13,822.00 ","  13,833.00 ","  13,922.00 ","  14,349.00 "
157,34,23,45900,0,0,0,A,Middlesex borough,New Jersey,"  13,635.00 ","  13,635.00 ","  13,640.00 ","  13,705.00 ","  13,787.00 ","  13,829.00 ","  13,900.00 ","  13,890.00 ","  13,863.00 ","  13,867.00 "
157,34,23,46620,0,0,0,A,Milltown borough,New Jersey,"  6,893.00 ","  6,893.00 ","  6,897.00 ","  6,927.00 ","  6,966.00 ","  6,987.00 ","  7,018.00 ","  7,027.00 ","  7,158.00 ","  7,162.00 "
157,34,23,51210,0,0,0,A,New Brunswick city,New Jersey,"  55,181.00 ","  54,500.00 ","  54,925.00 ","  55,452.00 ","  55,745.00 ","  56,411.00 ","  56,574.00 ","  56,802.00 ","  57,082.00 ","  57,073.00 "
157,34,23,58200,0,0,0,A,Perth Amboy city,New Jersey,"  50,814.00 ","  50,814.00 ","  50,945.00 ","  51,287.00 ","  51,900.00 ","  52,250.00 ","  52,546.00 ","  52,518.00 ","  52,690.00 ","  52,823.00 "
157,34,23,65790,0,0,0,A,Sayreville borough,New Jersey,"  42,704.00 ","  42,712.00 ","  42,742.00 ","  43,150.00 ","  43,532.00 ","  44,002.00 ","  44,515.00 ","  44,789.00 ","  45,071.00 ","  45,325.00 "
157,34,23,68550,0,0,0,A,South Amboy city,New Jersey,"  8,631.00 ","  8,624.00 ","  8,629.00 ","  8,670.00 ","  8,745.00 ","  8,766.00 ","  8,808.00 ","  8,809.00 ","  8,811.00 ","  8,857.00 "
157,34,23,69390,0,0,0,A,South Plainfield borough,New Jersey,"  23,385.00 ","  23,403.00 ","  23,412.00 ","  23,526.00 ","  23,730.00 ","  23,829.00 ","  23,976.00 ","  24,233.00 ","  24,310.00 ","  24,435.00 "
157,34,23,69420,0,0,0,A,South River borough,New Jersey,"  16,008.00 ","  16,054.00 ","  16,068.00 ","  16,148.00 ","  16,246.00 ","  16,294.00 ","  16,377.00 ","  16,395.00 ","  16,355.00 ","  16,349.00 "
157,34,23,69810,0,0,0,A,Spotswood borough,New Jersey,"  8,257.00 ","  8,257.00 ","  8,260.00 ","  8,309.00 ","  8,360.00 ","  8,398.00 ","  8,437.00 ","  8,450.00 ","  8,449.00 ","  8,456.00 "
157,34,23,99990,0,0,0,S,Balance of Middlesex County,New Jersey,"  518,630.00 ","  519,282.00 ","  519,960.00 ","  523,663.00 ","  528,461.00 ","  531,702.00 ","  535,327.00 ","  537,526.00 ","  538,272.00 ","  540,156.00 "
61,34,23,0,10750,0,0,F,Carteret borough,New Jersey,"  22,844.00 ","  22,845.00 ","  22,874.00 ","  23,666.00 ","  23,874.00 ","  23,951.00 ","  24,065.00 ","  24,094.00 ","  24,072.00 ","  24,084.00 "
71,34,23,10750,10750,0,1,A,Carteret borough,New Jersey,"  22,844.00 ","  22,845.00 ","  22,874.00 ","  23,666.00 ","  23,874.00 ","  23,951.00 ","  24,065.00 ","  24,094.00 ","  24,072.00 ","  24,084.00 "
61,34,23,0,15550,0,1,A,Cranbury township,New Jersey,"  3,857.00 ","  3,857.00 ","  3,859.00 ","  3,880.00 ","  3,906.00 ","  3,918.00 ","  3,938.00 ","  3,946.00 ","  3,951.00 ","  3,944.00 "
61,34,23,0,18490,0,0,F,Dunellen borough,New Jersey,"  7,227.00 ","  7,227.00 ","  7,231.00 ","  7,271.00 ","  7,320.00 ","  7,361.00 ","  7,396.00 ","  7,408.00 ","  7,401.00 ","  7,407.00 "
71,34,23,18490,18490,0,1,A,Dunellen borough,New Jersey,"  7,227.00 ","  7,227.00 ","  7,231.00 ","  7,271.00 ","  7,320.00 ","  7,361.00 ","  7,396.00 ","  7,408.00 ","  7,401.00 ","  7,407.00 "
61,34,23,0,19000,0,1,A,East Brunswick township,New Jersey,"  47,512.00 ","  47,466.00 ","  47,504.00 ","  47,773.00 ","  48,162.00 ","  48,345.00 ","  48,582.00 ","  48,776.00 ","  48,811.00 ","  48,840.00 "
